date,year,quarter,clean_sector,raw_variable,source_file,value
2010-09-30,2010,3,Cross-Border / Trade Partner,    Egypt,International Visitor Arrivals By Place Of Residence.csv,1429.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Finland,International Visitor Arrivals By Place Of Residence.csv,2708.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    France,International Visitor Arrivals By Place Of Residence.csv,36060.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Germany,International Visitor Arrivals By Place Of Residence.csv,47910.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Hong Kong SAR,International Visitor Arrivals By Place Of Residence.csv,121892.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    India,International Visitor Arrivals By Place Of Residence.csv,176881.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Indonesia,International Visitor Arrivals By Place Of Residence.csv,642024.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Iran,International Visitor Arrivals By Place Of Residence.csv,8941.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Israel,International Visitor Arrivals By Place Of Residence.csv,2902.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Italy,International Visitor Arrivals By Place Of Residence.csv,16599.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Japan,International Visitor Arrivals By Place Of Residence.csv,146341.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Kuwait,International Visitor Arrivals By Place Of Residence.csv,3802.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Malaysia,International Visitor Arrivals By Place Of Residence.csv,254011.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Mauritius,International Visitor Arrivals By Place Of Residence.csv,2746.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Myanmar,International Visitor Arrivals By Place Of Residence.csv,18093.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Netherlands,International Visitor Arrivals By Place Of Residence.csv,22071.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    New Zealand,International Visitor Arrivals By Place Of Residence.csv,29450.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Norway,International Visitor Arrivals By Place Of Residence.csv,6670.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In Africa,International Visitor Arrivals By Place Of Residence.csv,7962.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In Americas,International Visitor Arrivals By Place Of Residence.csv,8655.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In Europe,International Visitor Arrivals By Place Of Residence.csv,31444.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In Greater China,International Visitor Arrivals By Place Of Residence.csv,8278.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In North Asia,International Visitor Arrivals By Place Of Residence.csv,217.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In Oceania,International Visitor Arrivals By Place Of Residence.csv,3096.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In South Asia,International Visitor Arrivals By Place Of Residence.csv,5427.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,10003.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Other Markets In West Asia,International Visitor Arrivals By Place Of Residence.csv,6902.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Pakistan,International Visitor Arrivals By Place Of Residence.csv,6543.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Philippines,International Visitor Arrivals By Place Of Residence.csv,123396.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Rep Of Ireland,International Visitor Arrivals By Place Of Residence.csv,5060.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Russian Federation,International Visitor Arrivals By Place Of Residence.csv,11130.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Saudi Arabia,International Visitor Arrivals By Place Of Residence.csv,4717.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    South Africa (Rep Of),International Visitor Arrivals By Place Of Residence.csv,6972.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    South Korea,International Visitor Arrivals By Place Of Residence.csv,92507.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Spain,International Visitor Arrivals By Place Of Residence.csv,11607.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Sri Lanka,International Visitor Arrivals By Place Of Residence.csv,19782.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Sweden,International Visitor Arrivals By Place Of Residence.csv,5577.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Switzerland,International Visitor Arrivals By Place Of Residence.csv,18014.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Taiwan,International Visitor Arrivals By Place Of Residence.csv,58382.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Thailand,International Visitor Arrivals By Place Of Residence.csv,102771.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    USA,International Visitor Arrivals By Place Of Residence.csv,103355.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    United Arab Emirates,International Visitor Arrivals By Place Of Residence.csv,19302.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    United Kingdom,International Visitor Arrivals By Place Of Residence.csv,98522.0
2010-09-30,2010,3,Cross-Border / Trade Partner,    Vietnam,International Visitor Arrivals By Place Of Residence.csv,101043.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  Africa,International Visitor Arrivals By Place Of Residence.csv,19109.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  Americas,International Visitor Arrivals By Place Of Residence.csv,129390.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  Europe,International Visitor Arrivals By Place Of Residence.csv,326773.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  Greater China,International Visitor Arrivals By Place Of Residence.csv,511380.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  North Asia,International Visitor Arrivals By Place Of Residence.csv,239065.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  Oceania,International Visitor Arrivals By Place Of Residence.csv,268350.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  South Asia,International Visitor Arrivals By Place Of Residence.csv,233092.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  Southeast Asia,International Visitor Arrivals By Place Of Residence.csv,1265791.0
2010-09-30,2010,3,Cross-Border / Trade Partner,  West Asia,International Visitor Arrivals By Place Of Residence.csv,46566.0
2010-09-30,2010,3,Education & Health,      Education,gdp_deflators_by_industry_quarterly.csv,80.8
2010-09-30,2010,3,Education & Health,      Health & Social Services,gdp_deflators_by_industry_quarterly.csv,85.0
2010-09-30,2010,3,Finance & Insurance,    Finance & Insurance,gdp_deflators_by_industry_quarterly.csv,104.0
2010-09-30,2010,3,Information & Communications,      Accommodation,gdp_deflators_by_industry_quarterly.csv,88.6
2010-09-30,2010,3,Information & Communications,    Accommodation & Food Services,gdp_deflators_by_industry_quarterly.csv,88.9
2010-09-30,2010,3,Information & Communications,    Information & Communications,gdp_deflators_by_industry_quarterly.csv,92.3
2010-09-30,2010,3,Information & Communications,"    Information & Communications, Finance & Insurance And Professional Services",gdp_chained_2015_by_industry_quarterly.csv,16299.6
2010-09-30,2010,3,Information & Communications,"    Information & Communications, Finance & Insurance And Professional Services",gdp_chained_2015_by_industry_quarterly_sa.csv,16299.6
2010-09-30,2010,3,Information & Communications,"    Information & Communications, Finance & Insurance And Professional Services",gdp_chained_2015_by_industry_yoy_growth.csv,6.5
2010-09-30,2010,3,Information & Communications,  Accommodation,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",2670.0
2010-09-30,2010,3,Macro: Gdp,GDP,gdp_deflators_by_industry_quarterly.csv,96.1
2010-09-30,2010,3,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_quarterly.csv,85183.5
2010-09-30,2010,3,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_quarterly_sa.csv,84282.5
2010-09-30,2010,3,Macro: Gdp,GDP In Chained (2015) Dollars,gdp_chained_2015_by_industry_yoy_growth.csv,10.3
2010-09-30,2010,3,Macro: Labor,Total Changes In Employment,DOS_Employment_Change_By_Sector_Quarterly.csv,20500.0
2010-09-30,2010,3,Macro: Tourism,Tourism Receipts,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",13203.0
2010-09-30,2010,3,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_quarterly.csv,17597.0
2010-09-30,2010,3,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_quarterly_sa.csv,17338.1
2010-09-30,2010,3,Manufacturing,    Manufacturing,gdp_chained_2015_by_industry_yoy_growth.csv,13.7
2010-09-30,2010,3,Manufacturing,    Manufacturing,gdp_deflators_by_industry_quarterly.csv,96.9
2010-09-30,2010,3,Other Industries,    Other Goods Industries,gdp_deflators_by_industry_quarterly.csv,100.0
2010-09-30,2010,3,Other Industries,    Utilities,gdp_deflators_by_industry_quarterly.csv,90.7
2010-09-30,2010,3,Other Industries,  Other Components,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",4067.0
2010-09-30,2010,3,Other Industries,  Others,International Visitor Arrivals By Place Of Residence.csv,15.0
2010-09-30,2010,3,Other Services,      Other Services - Others,gdp_deflators_by_industry_quarterly.csv,88.7
2010-09-30,2010,3,Other Services,    Other Services Industries,gdp_deflators_by_industry_quarterly.csv,80.5
2010-09-30,2010,3,Professional Services,      Professional Services,gdp_deflators_by_industry_quarterly.csv,86.9
2010-09-30,2010,3,Real Estate,      Real Estate,gdp_deflators_by_industry_quarterly.csv,88.6
2010-09-30,2010,3,Real Estate,"    Real Estate, Professional Services And Administrative & Support Services",gdp_deflators_by_industry_quarterly.csv,88.8
2010-09-30,2010,3,Real Estate,  Ownership Of Dwellings,gdp_deflators_by_industry_quarterly.csv,76.9
2010-09-30,2010,3,Transportation & Storage,    Transportation & Storage,gdp_deflators_by_industry_quarterly.csv,99.3
2010-09-30,2010,3,Wholesale & Retail Trade,      Retail Trade,gdp_deflators_by_industry_quarterly.csv,90.6
2010-09-30,2010,3,Wholesale & Retail Trade,      Wholesale Trade,gdp_deflators_by_industry_quarterly.csv,120.1
2010-09-30,2010,3,Wholesale & Retail Trade,    Wholesale & Retail Trade,gdp_deflators_by_industry_quarterly.csv,116.8
2010-09-30,2010,3,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_quarterly.csv,19004.6
2010-09-30,2010,3,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_quarterly_sa.csv,18889.0
2010-09-30,2010,3,Wholesale & Retail Trade,    Wholesale & Retail Trade And Transportation & Storage,gdp_chained_2015_by_industry_yoy_growth.csv,13.1
2010-09-30,2010,3,Wholesale & Retail Trade,  Shopping,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",2898.0
2010-12-31,2010,4,Accommodation & Food Services,      Food & Beverage Services,gdp_contribution_to_growth_by_industry.csv,0.1
2010-12-31,2010,4,Accommodation & Food Services,      Food & Beverage Services,gdp_current_prices_by_industry.csv,3473.5
2010-12-31,2010,4,Accommodation & Food Services,      Food & Beverage Services,gdp_deflators_by_industry_annually.csv,88.2
2010-12-31,2010,4,Accommodation & Food Services,      Food & Beverage Services,gdp_deflators_by_industry_quarterly.csv,89.4
2010-12-31,2010,4,Accommodation & Food Services,  Food & Beverage,"Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",1903.0
2010-12-31,2010,4,Admin & Support Services,      Administrative & Support Services,gdp_contribution_to_growth_by_industry.csv,0.4
2010-12-31,2010,4,Admin & Support Services,      Administrative & Support Services,gdp_current_prices_by_industry.csv,9679.3
2010-12-31,2010,4,Admin & Support Services,      Administrative & Support Services,gdp_deflators_by_industry_annually.csv,92.4
2010-12-31,2010,4,Admin & Support Services,      Administrative & Support Services,gdp_deflators_by_industry_quarterly.csv,97.9
2010-12-31,2010,4,Admin & Support Services,      Public Administration & Defence,gdp_contribution_to_growth_by_industry.csv,0.1
2010-12-31,2010,4,Admin & Support Services,      Public Administration & Defence,gdp_current_prices_by_industry.csv,7384.4
2010-12-31,2010,4,Admin & Support Services,      Public Administration & Defence,gdp_deflators_by_industry_annually.csv,76.1
2010-12-31,2010,4,Admin & Support Services,      Public Administration & Defence,gdp_deflators_by_industry_quarterly.csv,89.4
2010-12-31,2010,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_contribution_to_growth_by_industry.csv,0.9
2010-12-31,2010,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_current_prices_by_industry.csv,4568.0
2010-12-31,2010,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_deflators_by_industry_annually.csv,86.7
2010-12-31,2010,4,Arts & Recreation,"      Arts, Entertainment & Recreation",gdp_deflators_by_industry_quarterly.csv,88.2
2010-12-31,2010,4,Arts & Recreation,"    Personal, Cultural And Recreational",Trade In Services By Services Category.csv,994.8
2010-12-31,2010,4,Arts & Recreation,"  Sightseeing, Entertainment & Gaming","Tourism Receipts By Major Components (Year-To-Date), Quarterly.csv",3423.0
2010-12-31,2010,4,Construction,    Construction,Trade In Services By Services Category.csv,2093.1
2010-12-31,2010,4,Construction,    Construction,gdp_chained_2015_by_industry_quarterly.csv,3949.0
2010-12-31,2010,4,Construction,    Construction,gdp_chained_2015_by_industry_quarterly_sa.csv,3791.6
2010-12-31,2010,4,Construction,    Construction,gdp_chained_2015_by_industry_yoy_growth.csv,-0.4
2010-12-31,2010,4,Construction,    Construction,gdp_contribution_to_growth_by_industry.csv,0.4
2010-12-31,2010,4,Construction,    Construction,gdp_current_prices_by_industry.csv,14402.7
2010-12-31,2010,4,Construction,    Construction,gdp_deflators_by_industry_annually.csv,95.4
2010-12-31,2010,4,Construction,    Construction,gdp_deflators_by_industry_quarterly.csv,92.4
2010-12-31,2010,4,Cross-Border / Trade Partner,    Australia,International Visitor Arrivals By Place Of Residence.csv,227954.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Bangladesh,International Visitor Arrivals By Place Of Residence.csv,22861.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Belgium & Luxembourg,International Visitor Arrivals By Place Of Residence.csv,6103.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Brunei Darussalam,International Visitor Arrivals By Place Of Residence.csv,17939.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Canada,International Visitor Arrivals By Place Of Residence.csv,20270.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    China,International Visitor Arrivals By Place Of Residence.csv,286240.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Denmark,International Visitor Arrivals By Place Of Residence.csv,6625.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Egypt,International Visitor Arrivals By Place Of Residence.csv,1299.0
2010-12-31,2010,4,Cross-Border / Trade Partner,    Finland,International Visitor Arrivals By Place Of Residence.csv,4684.0
